pdb_id,organism_scientific_name,tax_id,organism_synonyms,rank,genus,superkingdom,journal,journal_volume,journal_first_page,journal_last_page,citation_title,citation_doi,journal_page,citation_year,pubmed_id,citation_authors,experimental_method,experiment_data_available,title,entry_authors,sample_preparation_method,detector,detector_type,synchrotron_beamline,beam_source_name,diffraction_protocol,structure_determination_method,refinement_software,spacegroup,beam_source_type,synchrotron_site,structure_solution_software,data_reduction_software,data_scaling_software,phasing_method,SG_center_name,SG_full_name,crystallisation_reservoir,crystallisation_ph,interacting_molecules,interacting_ligands,entity_weight,number_of_polymers,number_of_polymer_residues,number_of_polymer_entities,number_of_bound_entities,number_of_protein_chains,max_observed_residues,molecule_name,all_molecule_name,modified_residue_flag,molecule_type,mutation_type,entry_uniprot_accession,uniprot_id,molecule_synonym,gene_name,entity_id
4l3h,Paracoccus denitrificans PD1222,318586,"Paracoccus Denitrificans Pd1222,Paracoccus Denitrificans (Strain Pd 1222),Pardp,Paracoccus denitrificans,Paracoccus,Rhodobacteraceae,Rhodobacterales,Alphaproteobacteria,Proteobacteria,Bacteria","species,genus,family,order,class,phylum,superkingdom,species,genus,family,order,class,phylum,superkingdom",Paracoccus,Bacteria,Biochemistry,52,,,The carboxyl group of Glu113 is required for stabilization of the diferrous and bis-FeIV states of MauG.,10.1021/bi400905s,6358-6367,2013,23952537,"Abu Tarboush N,Yukl ET,Shin S,Feng M,Wilmot CM,Davidson VL",X-ray diffraction,y,Crystal Structure of the E113Q-MauG/pre-Methylamine Dehydrogenase Complex After Treatment with Hydrogen Peroxide,"Yukl ET,Wilmot CM",Engineered,CCD,MARMOSAIC 300 mm CCD,23-ID-D,Synchrotron,Single wavelength,FOURIER SYNTHESIS,REFMAC,P 1,,APS,REFMAC,HKL-2000,HKL-2000,,,,,6.4,"Methylamine dehydrogenase (amicyanin),Methylamine dehydrogenase heavy chain","HEC : HEME C,EDO : 1\,2-ETHANEDIOL,NA : SODIUM ION,CA : CALCIUM ION",41145.645,6,3597,3,6,6,357,Methylamine utilization protein MauG,,N,Protein,"Engineered mutation,Expression tag","A1BB97,Q51658,A1BBA0",MAUG_PARDP,Methylamine utilization protein MauG,"Pden_4736,mauG",1
4l3h,Paracoccus denitrificans PD1222,318586,"Paracoccus Denitrificans Pd1222,Paracoccus Denitrificans (Strain Pd 1222),Pardp,Paracoccus denitrificans,Paracoccus,Rhodobacteraceae,Rhodobacterales,Alphaproteobacteria,Proteobacteria,Bacteria","species,genus,family,order,class,phylum,superkingdom,species,genus,family,order,class,phylum,superkingdom",Paracoccus,Bacteria,Biochemistry,52,,,The carboxyl group of Glu113 is required for stabilization of the diferrous and bis-FeIV states of MauG.,10.1021/bi400905s,6358-6367,2013,23952537,"Abu Tarboush N,Yukl ET,Shin S,Feng M,Wilmot CM,Davidson VL",X-ray diffraction,y,Crystal Structure of the E113Q-MauG/pre-Methylamine Dehydrogenase Complex After Treatment with Hydrogen Peroxide,"Yukl ET,Wilmot CM",Engineered,CCD,MARMOSAIC 300 mm CCD,23-ID-D,Synchrotron,Single wavelength,FOURIER SYNTHESIS,REFMAC,P 1,,APS,REFMAC,HKL-2000,HKL-2000,,,,,6.4,"Methylamine utilization protein MauG,Methylamine dehydrogenase heavy chain",,15025.595,6,3597,3,6,6,129,Methylamine dehydrogenase (amicyanin),,Y,Protein,Expression tag,"A1BB97,Q51658,A1BBA0",A1BBA0_PARDP,"Methylamine dehydrogenase (amicyanin),Methylamine dehydrogenase light chain",Pden_4733,2
4l3h,Paracoccus denitrificans PD1222,318586,"Paracoccus Denitrificans Pd1222,Paracoccus Denitrificans (Strain Pd 1222),Pardp,Paracoccus denitrificans,Paracoccus,Rhodobacteraceae,Rhodobacterales,Alphaproteobacteria,Proteobacteria,Bacteria","species,genus,family,order,class,phylum,superkingdom,species,genus,family,order,class,phylum,superkingdom",Paracoccus,Bacteria,Biochemistry,52,,,The carboxyl group of Glu113 is required for stabilization of the diferrous and bis-FeIV states of MauG.,10.1021/bi400905s,6358-6367,2013,23952537,"Abu Tarboush N,Yukl ET,Shin S,Feng M,Wilmot CM,Davidson VL",X-ray diffraction,y,Crystal Structure of the E113Q-MauG/pre-Methylamine Dehydrogenase Complex After Treatment with Hydrogen Peroxide,"Yukl ET,Wilmot CM",Engineered,CCD,MARMOSAIC 300 mm CCD,23-ID-D,Synchrotron,Single wavelength,FOURIER SYNTHESIS,REFMAC,P 1,,APS,REFMAC,HKL-2000,HKL-2000,,,,,6.4,"Methylamine dehydrogenase (amicyanin),Methylamine utilization protein MauG","PGE : TRIETHYLENE GLYCOL,EDO : 1\,2-ETHANEDIOL,MES : 2-(N-MORPHOLINO)-ETHANESULFONIC ACID",42321.152,6,3597,3,6,6,376,Methylamine dehydrogenase heavy chain,,N,Protein,,"A1BB97,Q51658,A1BBA0",A1BB97_PARDP,"Methylamine dehydrogenase (amicyanin),Methylamine dehydrogenase heavy chain",Pden_4730,3
3rn1,Paracoccus denitrificans PD1222,318586,"Paracoccus Denitrificans Pd1222,Paracoccus Denitrificans (Strain Pd 1222),Pardp,Paracoccus denitrificans,Paracoccus,Rhodobacteraceae,Rhodobacterales,Alphaproteobacteria,Proteobacteria,Bacteria","species,genus,family,order,class,phylum,superkingdom,species,genus,family,order,class,phylum,superkingdom",Paracoccus,Bacteria,To be published,,,,Mutagenesis of tryptophan199 reveals that electron hopping is required for MauG-dependent tryptophan tryptophylquinone biosynthesis,,,,,"Jensen LMR,Wilmot CM",X-ray diffraction,y,Crystal Structure of the W199E-MauG/pre-Methylamine Dehydrogenase Complex,"Jensen LMR,Wilmot CM",Engineered,CCD,MARMOSAIC 300 mm CCD,23-ID-D,Synchrotron,Single wavelength,MOLECULAR REPLACEMENT,REFMAC,P 1,,APS,REFMAC,HKL-2000,HKL-2000,,,,,,"Methylamine dehydrogenase heavy chain,Methylamine dehydrogenase (amicyanin)","CA : CALCIUM ION,NA : SODIUM ION,HEC : HEME C,EDO : 1\,2-ETHANEDIOL",41089.535,6,3598,3,7,6,355,Methylamine utilization protein MauG,,N,Protein,"Engineered mutation,Expression tag","A1BB97,Q51658,A1BBA0",MAUG_PARDP,Methylamine utilization protein MauG,"Pden_4736,mauG",1
3rn1,Paracoccus denitrificans PD1222,318586,"Paracoccus Denitrificans Pd1222,Paracoccus Denitrificans (Strain Pd 1222),Pardp,Paracoccus denitrificans,Paracoccus,Rhodobacteraceae,Rhodobacterales,Alphaproteobacteria,Proteobacteria,Bacteria","species,genus,family,order,class,phylum,superkingdom,species,genus,family,order,class,phylum,superkingdom",Paracoccus,Bacteria,To be published,,,,Mutagenesis of tryptophan199 reveals that electron hopping is required for MauG-dependent tryptophan tryptophylquinone biosynthesis,,,,,"Jensen LMR,Wilmot CM",X-ray diffraction,y,Crystal Structure of the W199E-MauG/pre-Methylamine Dehydrogenase Complex,"Jensen LMR,Wilmot CM",Engineered,CCD,MARMOSAIC 300 mm CCD,23-ID-D,Synchrotron,Single wavelength,MOLECULAR REPLACEMENT,REFMAC,P 1,,APS,REFMAC,HKL-2000,HKL-2000,,,,,,"Methylamine utilization protein MauG,Methylamine dehydrogenase heavy chain",,15025.595,6,3598,3,7,6,131,Methylamine dehydrogenase (amicyanin),,Y,Protein,Expression tag,"A1BB97,Q51658,A1BBA0",A1BBA0_PARDP,"Methylamine dehydrogenase (amicyanin),Methylamine dehydrogenase light chain",Pden_4733,2
3rn1,Paracoccus denitrificans PD1222,318586,"Paracoccus Denitrificans Pd1222,Paracoccus Denitrificans (Strain Pd 1222),Pardp,Paracoccus denitrificans,Paracoccus,Rhodobacteraceae,Rhodobacterales,Alphaproteobacteria,Proteobacteria,Bacteria","species,genus,family,order,class,phylum,superkingdom,species,genus,family,order,class,phylum,superkingdom",Paracoccus,Bacteria,To be published,,,,Mutagenesis of tryptophan199 reveals that electron hopping is required for MauG-dependent tryptophan tryptophylquinone biosynthesis,,,,,"Jensen LMR,Wilmot CM",X-ray diffraction,y,Crystal Structure of the W199E-MauG/pre-Methylamine Dehydrogenase Complex,"Jensen LMR,Wilmot CM",Engineered,CCD,MARMOSAIC 300 mm CCD,23-ID-D,Synchrotron,Single wavelength,MOLECULAR REPLACEMENT,REFMAC,P 1,,APS,REFMAC,HKL-2000,HKL-2000,,,,,,"Methylamine utilization protein MauG,Methylamine dehydrogenase (amicyanin)","1PE : PENTAETHYLENE GLYCOL,ACT : ACETATE ION,PG4 : TETRAETHYLENE GLYCOL",42449.277,6,3598,3,7,6,376,Methylamine dehydrogenase heavy chain,,N,Protein,,"A1BB97,Q51658,A1BBA0",A1BB97_PARDP,"Methylamine dehydrogenase (amicyanin),Methylamine dehydrogenase heavy chain",Pden_4730,3
3sws,Paracoccus denitrificans PD1222,318586,"Paracoccus Denitrificans Pd1222,Paracoccus Denitrificans (Strain Pd 1222),Pardp,Paracoccus denitrificans,Paracoccus,Rhodobacteraceae,Rhodobacterales,Alphaproteobacteria,Proteobacteria,Bacteria","species,genus,family,order,class,phylum,superkingdom,species,genus,family,order,class,phylum,superkingdom",Paracoccus,Bacteria,To be published,,,,Crystal Structure of the Quinone Form of Methylamine Dehydrogenase in Complex with the Diferric Form of MauG,,,,,"Jensen LMR,Wilmot CM",X-ray diffraction,y,Crystal Structure of the Quinone Form of Methylamine Dehydrogenase in Complex with the Diferric Form of MauG,"Jensen LMR,Wilmot CM",Engineered,CCD,MARMOSAIC 300 mm CCD,23-ID-D,Synchrotron,Single wavelength,MOLECULAR REPLACEMENT,REFMAC,P 1,,APS,REFMAC,HKL-2000,HKL-2000,,,,,6.2,"Methylamine dehydrogenase (amicyanin),Methylamine dehydrogenase heavy chain","CA : CALCIUM ION,HEC : HEME C,NA : SODIUM ION,EDO : 1\,2-ETHANEDIOL",41146.63,6,3601,3,8,6,354,Methylamine utilization protein MauG,,N,Protein,Expression tag,"A1BB97,Q51658,A1BBA0",MAUG_PARDP,Methylamine utilization protein MauG,"Pden_4736,mauG",1
3sws,Paracoccus denitrificans PD1222,318586,"Paracoccus Denitrificans Pd1222,Paracoccus Denitrificans (Strain Pd 1222),Pardp,Paracoccus denitrificans,Paracoccus,Rhodobacteraceae,Rhodobacterales,Alphaproteobacteria,Proteobacteria,Bacteria","species,genus,family,order,class,phylum,superkingdom,species,genus,family,order,class,phylum,superkingdom",Paracoccus,Bacteria,To be published,,,,Crystal Structure of the Quinone Form of Methylamine Dehydrogenase in Complex with the Diferric Form of MauG,,,,,"Jensen LMR,Wilmot CM",X-ray diffraction,y,Crystal Structure of the Quinone Form of Methylamine Dehydrogenase in Complex with the Diferric Form of MauG,"Jensen LMR,Wilmot CM",Engineered,CCD,MARMOSAIC 300 mm CCD,23-ID-D,Synchrotron,Single wavelength,MOLECULAR REPLACEMENT,REFMAC,P 1,,APS,REFMAC,HKL-2000,HKL-2000,,,,,6.2,"Methylamine utilization protein MauG,Methylamine dehydrogenase heavy chain",,15039.577,6,3601,3,8,6,126,Methylamine dehydrogenase (amicyanin),,Y,Protein,Expression tag,"A1BB97,Q51658,A1BBA0",A1BBA0_PARDP,"Methylamine dehydrogenase (amicyanin),Methylamine dehydrogenase light chain",Pden_4733,2
3sws,Paracoccus denitrificans PD1222,318586,"Paracoccus Denitrificans Pd1222,Paracoccus Denitrificans (Strain Pd 1222),Pardp,Paracoccus denitrificans,Paracoccus,Rhodobacteraceae,Rhodobacterales,Alphaproteobacteria,Proteobacteria,Bacteria","species,genus,family,order,class,phylum,superkingdom,species,genus,family,order,class,phylum,superkingdom",Paracoccus,Bacteria,To be published,,,,Crystal Structure of the Quinone Form of Methylamine Dehydrogenase in Complex with the Diferric Form of MauG,,,,,"Jensen LMR,Wilmot CM",X-ray diffraction,y,Crystal Structure of the Quinone Form of Methylamine Dehydrogenase in Complex with the Diferric Form of MauG,"Jensen LMR,Wilmot CM",Engineered,CCD,MARMOSAIC 300 mm CCD,23-ID-D,Synchrotron,Single wavelength,MOLECULAR REPLACEMENT,REFMAC,P 1,,APS,REFMAC,HKL-2000,HKL-2000,,,,,6.2,"Methylamine utilization protein MauG,Methylamine dehydrogenase (amicyanin)","PG4 : TETRAETHYLENE GLYCOL,MES : 2-(N-MORPHOLINO)-ETHANESULFONIC ACID,ACT : ACETATE ION,1PE : PENTAETHYLENE GLYCOL,EDO : 1\,2-ETHANEDIOL",42449.277,6,3601,3,8,6,376,Methylamine dehydrogenase heavy chain,,N,Protein,,"A1BB97,Q51658,A1BBA0",A1BB97_PARDP,"Methylamine dehydrogenase (amicyanin),Methylamine dehydrogenase heavy chain",Pden_4730,3
4o1q,Paracoccus denitrificans PD1222,318586,"Paracoccus Denitrificans Pd1222,Paracoccus Denitrificans (Strain Pd 1222),Pardp,Paracoccus denitrificans,Paracoccus,Rhodobacteraceae,Rhodobacterales,Alphaproteobacteria,Proteobacteria,Bacteria","species,genus,family,order,class,phylum,superkingdom,species,genus,family,order,class,phylum,superkingdom",Paracoccus,Bacteria,Biochemistry,53,,,Site-directed mutagenesis of Gln103 reveals the influence of this residue on the redox properties and stability of MauG.,10.1021/bi5000349,1342-9,2014,24517455,"Shin S,Yukl ET,Sehanobish E,Wilmot CM,Davidson VL",X-ray diffraction,y,Crystal Structure of the Q103N-MauG/pre-Methylamine Dehydrogenase Complex,"Yukl ET,Wilmot CW",Engineered,CCD,MARMOSAIC 300 mm CCD,23-ID-B,Synchrotron,Single wavelength,FOURIER SYNTHESIS,REFMAC,P 1,,APS,REFMAC,HKL-2000,HKL-2000,,,,,6.4,"Methylamine dehydrogenase (amicyanin),Methylamine dehydrogenase heavy chain","CA : CALCIUM ION,HEC : HEME C,EDO : 1\,2-ETHANEDIOL",41132.613,6,3594,3,7,6,355,Methylamine utilization protein MauG,,N,Protein,"Engineered mutation,Expression tag","A1BB97,Q51658,A1BBA0",MAUG_PARDP,Methylamine utilization protein MauG,"Pden_4736,mauG",1
4o1q,Paracoccus denitrificans PD1222,318586,"Paracoccus Denitrificans Pd1222,Paracoccus Denitrificans (Strain Pd 1222),Pardp,Paracoccus denitrificans,Paracoccus,Rhodobacteraceae,Rhodobacterales,Alphaproteobacteria,Proteobacteria,Bacteria","species,genus,family,order,class,phylum,superkingdom,species,genus,family,order,class,phylum,superkingdom",Paracoccus,Bacteria,Biochemistry,53,,,Site-directed mutagenesis of Gln103 reveals the influence of this residue on the redox properties and stability of MauG.,10.1021/bi5000349,1342-9,2014,24517455,"Shin S,Yukl ET,Sehanobish E,Wilmot CM,Davidson VL",X-ray diffraction,y,Crystal Structure of the Q103N-MauG/pre-Methylamine Dehydrogenase Complex,"Yukl ET,Wilmot CW",Engineered,CCD,MARMOSAIC 300 mm CCD,23-ID-B,Synchrotron,Single wavelength,FOURIER SYNTHESIS,REFMAC,P 1,,APS,REFMAC,HKL-2000,HKL-2000,,,,,6.4,"Methylamine utilization protein MauG,Methylamine dehydrogenase heavy chain",PGE : TRIETHYLENE GLYCOL,15025.597,6,3594,3,7,6,125,Methylamine dehydrogenase (amicyanin),,Y,Protein,Expression tag,"A1BB97,Q51658,A1BBA0",A1BBA0_PARDP,"Methylamine dehydrogenase (amicyanin),Methylamine dehydrogenase light chain",Pden_4733,2
4o1q,Paracoccus denitrificans PD1222,318586,"Paracoccus Denitrificans Pd1222,Paracoccus Denitrificans (Strain Pd 1222),Pardp,Paracoccus denitrificans,Paracoccus,Rhodobacteraceae,Rhodobacterales,Alphaproteobacteria,Proteobacteria,Bacteria","species,genus,family,order,class,phylum,superkingdom,species,genus,family,order,class,phylum,superkingdom",Paracoccus,Bacteria,Biochemistry,53,,,Site-directed mutagenesis of Gln103 reveals the influence of this residue on the redox properties and stability of MauG.,10.1021/bi5000349,1342-9,2014,24517455,"Shin S,Yukl ET,Sehanobish E,Wilmot CM,Davidson VL",X-ray diffraction,y,Crystal Structure of the Q103N-MauG/pre-Methylamine Dehydrogenase Complex,"Yukl ET,Wilmot CW",Engineered,CCD,MARMOSAIC 300 mm CCD,23-ID-B,Synchrotron,Single wavelength,FOURIER SYNTHESIS,REFMAC,P 1,,APS,REFMAC,HKL-2000,HKL-2000,,,,,6.4,"Methylamine utilization protein MauG,Methylamine dehydrogenase (amicyanin)","NA : SODIUM ION,PGE : TRIETHYLENE GLYCOL,MES : 2-(N-MORPHOLINO)-ETHANESULFONIC ACID",42321.152,6,3594,3,7,6,376,Methylamine dehydrogenase heavy chain,,N,Protein,,"A1BB97,Q51658,A1BBA0",A1BB97_PARDP,"Methylamine dehydrogenase (amicyanin),Methylamine dehydrogenase heavy chain",Pden_4730,3
4l3g,Paracoccus denitrificans PD1222,318586,"Paracoccus Denitrificans Pd1222,Paracoccus Denitrificans (Strain Pd 1222),Pardp,Paracoccus denitrificans,Paracoccus,Rhodobacteraceae,Rhodobacterales,Alphaproteobacteria,Proteobacteria,Bacteria","species,genus,family,order,class,phylum,superkingdom,species,genus,family,order,class,phylum,superkingdom",Paracoccus,Bacteria,Biochemistry,52,,,The carboxyl group of Glu113 is required for stabilization of the diferrous and bis-FeIV states of MauG.,10.1021/bi400905s,6358-6367,2013,23952537,"Abu Tarboush N,Yukl ET,Shin S,Feng M,Wilmot CM,Davidson VL",X-ray diffraction,y,Crystal Structure of the E113Q-MauG/pre-Methylamine Dehydrogenase Complex Aged 120 Days,"Yukl ET,Wilmot CM",Engineered,CCD,MARMOSAIC 300 mm CCD,23-ID-B,Synchrotron,Single wavelength,FOURIER SYNTHESIS,REFMAC,P 1,,APS,REFMAC,HKL-2000,HKL-2000,,,,,6.4,"Methylamine dehydrogenase (amicyanin),Methylamine dehydrogenase heavy chain","HEC : HEME C,CA : CALCIUM ION,NA : SODIUM ION",41161.645,6,3593,3,5,6,355,Methylamine utilization protein MauG,,Y,Protein,"Engineered mutation,Expression tag","A1BB97,Q51658,A1BBA0",MAUG_PARDP,Methylamine utilization protein MauG,"Pden_4736,mauG",1
4l3g,Paracoccus denitrificans PD1222,318586,"Paracoccus Denitrificans Pd1222,Paracoccus Denitrificans (Strain Pd 1222),Pardp,Paracoccus denitrificans,Paracoccus,Rhodobacteraceae,Rhodobacterales,Alphaproteobacteria,Proteobacteria,Bacteria","species,genus,family,order,class,phylum,superkingdom,species,genus,family,order,class,phylum,superkingdom",Paracoccus,Bacteria,Biochemistry,52,,,The carboxyl group of Glu113 is required for stabilization of the diferrous and bis-FeIV states of MauG.,10.1021/bi400905s,6358-6367,2013,23952537,"Abu Tarboush N,Yukl ET,Shin S,Feng M,Wilmot CM,Davidson VL",X-ray diffraction,y,Crystal Structure of the E113Q-MauG/pre-Methylamine Dehydrogenase Complex Aged 120 Days,"Yukl ET,Wilmot CM",Engineered,CCD,MARMOSAIC 300 mm CCD,23-ID-B,Synchrotron,Single wavelength,FOURIER SYNTHESIS,REFMAC,P 1,,APS,REFMAC,HKL-2000,HKL-2000,,,,,6.4,"Methylamine dehydrogenase heavy chain,Methylamine utilization protein MauG",ACT : ACETATE ION,15039.577,6,3593,3,5,6,125,Methylamine dehydrogenase (amicyanin),,Y,Protein,Expression tag,"A1BB97,Q51658,A1BBA0",A1BBA0_PARDP,"Methylamine dehydrogenase (amicyanin),Methylamine dehydrogenase light chain",Pden_4733,2
4l3g,Paracoccus denitrificans PD1222,318586,"Paracoccus Denitrificans Pd1222,Paracoccus Denitrificans (Strain Pd 1222),Pardp,Paracoccus denitrificans,Paracoccus,Rhodobacteraceae,Rhodobacterales,Alphaproteobacteria,Proteobacteria,Bacteria","species,genus,family,order,class,phylum,superkingdom,species,genus,family,order,class,phylum,superkingdom",Paracoccus,Bacteria,Biochemistry,52,,,The carboxyl group of Glu113 is required for stabilization of the diferrous and bis-FeIV states of MauG.,10.1021/bi400905s,6358-6367,2013,23952537,"Abu Tarboush N,Yukl ET,Shin S,Feng M,Wilmot CM,Davidson VL",X-ray diffraction,y,Crystal Structure of the E113Q-MauG/pre-Methylamine Dehydrogenase Complex Aged 120 Days,"Yukl ET,Wilmot CM",Engineered,CCD,MARMOSAIC 300 mm CCD,23-ID-B,Synchrotron,Single wavelength,FOURIER SYNTHESIS,REFMAC,P 1,,APS,REFMAC,HKL-2000,HKL-2000,,,,,6.4,"Methylamine dehydrogenase (amicyanin),Methylamine utilization protein MauG","PGE : TRIETHYLENE GLYCOL,ACT : ACETATE ION",42321.152,6,3593,3,5,6,376,Methylamine dehydrogenase heavy chain,,N,Protein,,"A1BB97,Q51658,A1BBA0",A1BB97_PARDP,"Methylamine dehydrogenase (amicyanin),Methylamine dehydrogenase heavy chain",Pden_4730,3
4k3i,Paracoccus denitrificans PD1222,318586,"Paracoccus Denitrificans Pd1222,Paracoccus Denitrificans (Strain Pd 1222),Pardp,Paracoccus denitrificans,Paracoccus,Rhodobacteraceae,Rhodobacterales,Alphaproteobacteria,Proteobacteria,Bacteria","species,genus,family,order,class,phylum,superkingdom,species,genus,family,order,class,phylum,superkingdom",Paracoccus,Bacteria,Acta Crystallogr. Sect. F Struct. Biol. Cryst. Commun.,69,,,Structures of MauG in complex with quinol and quinone MADH.,10.1107/s1744309113016539,738-43,2013,23832199,"Yukl ET,Jensen LM,Davidson VL,Wilmot CM",X-ray diffraction,y,"Crystal Structure of the Quinol Form of Methylamine Dehydrogenase in Complex with the Diferrous Form of MauG, C2 Space Group","Yukl EY,Wilmot CM",Engineered,CCD,MARMOSAIC 300 mm CCD,23-ID-B,Synchrotron,Single wavelength,MOLECULAR REPLACEMENT,REFMAC,C 1 2 1,,APS,PHASER,HKL-2000,HKL-2000,,,,,6.4,"Methylamine dehydrogenase light chain,Methylamine dehydrogenase heavy chain","CA : CALCIUM ION,EDO : 1\,2-ETHANEDIOL,NA : SODIUM ION,HEC : HEME C",41146.63,6,3595,3,5,6,357,Methylamine utilization protein MauG,,N,Protein,Expression tag,"A1BB97,Q51658,P22619",MAUG_PARDP,Methylamine utilization protein MauG,"Pden_4736,mauG",1
4k3i,Paracoccus denitrificans,266,"Parde,Paracoccus Denitrificans,Micrococcus Denitrificans,Paracoccus denitrificans,Paracoccus,Rhodobacteraceae,Rhodobacterales,Alphaproteobacteria,Proteobacteria,Bacteria","species,genus,family,order,class,phylum,superkingdom,species,genus,family,order,class,phylum,superkingdom",Paracoccus,Bacteria,Acta Crystallogr. Sect. F Struct. Biol. Cryst. Commun.,69,,,Structures of MauG in complex with quinol and quinone MADH.,10.1107/s1744309113016539,738-43,2013,23832199,"Yukl ET,Jensen LM,Davidson VL,Wilmot CM",X-ray diffraction,y,"Crystal Structure of the Quinol Form of Methylamine Dehydrogenase in Complex with the Diferrous Form of MauG, C2 Space Group","Yukl EY,Wilmot CM",Engineered,CCD,MARMOSAIC 300 mm CCD,23-ID-B,Synchrotron,Single wavelength,MOLECULAR REPLACEMENT,REFMAC,C 1 2 1,,APS,PHASER,HKL-2000,HKL-2000,,,,,6.4,"Methylamine dehydrogenase heavy chain,Methylamine utilization protein MauG",,15041.593,6,3595,3,5,6,125,Methylamine dehydrogenase light chain,,Y,Protein,Expression tag,"A1BB97,Q51658,P22619",DHML_PARDE,"Methylamine dehydrogenase (amicyanin),MADH,Methylamine dehydrogenase light chain",mauA,2
4k3i,Paracoccus denitrificans PD1222,318586,"Paracoccus Denitrificans Pd1222,Paracoccus Denitrificans (Strain Pd 1222),Pardp,Paracoccus denitrificans,Paracoccus,Rhodobacteraceae,Rhodobacterales,Alphaproteobacteria,Proteobacteria,Bacteria","species,genus,family,order,class,phylum,superkingdom,species,genus,family,order,class,phylum,superkingdom",Paracoccus,Bacteria,Acta Crystallogr. Sect. F Struct. Biol. Cryst. Commun.,69,,,Structures of MauG in complex with quinol and quinone MADH.,10.1107/s1744309113016539,738-43,2013,23832199,"Yukl ET,Jensen LM,Davidson VL,Wilmot CM",X-ray diffraction,y,"Crystal Structure of the Quinol Form of Methylamine Dehydrogenase in Complex with the Diferrous Form of MauG, C2 Space Group","Yukl EY,Wilmot CM",Engineered,CCD,MARMOSAIC 300 mm CCD,23-ID-B,Synchrotron,Single wavelength,MOLECULAR REPLACEMENT,REFMAC,C 1 2 1,,APS,PHASER,HKL-2000,HKL-2000,,,,,6.4,"Methylamine dehydrogenase light chain,Methylamine utilization protein MauG",ACT : ACETATE ION,42321.152,6,3595,3,5,6,376,Methylamine dehydrogenase heavy chain,,N,Protein,,"A1BB97,Q51658,P22619",A1BB97_PARDP,"Methylamine dehydrogenase (amicyanin),Methylamine dehydrogenase heavy chain",Pden_4730,3
